time_s	Field_T	freq_Hz	amp_V
0.005079673610107314	13.16221067128158	-382319.1392373988	0.00536747576306603
0.005080618489871099	13.16386873648088	-382344.6001315387	0.005376220456743522
0.005081563369634883	13.165071249345072	-382365.62833543506	0.005383977593726357
0.005082508249398669	13.167421316276082	-382381.041563913	0.005390481964539134
0.005083453129162453	13.168894215321119	-382389.657531797	0.00539546835970643
0.005084398008926239	13.17199011207969	-382390.293953912	0.005398671569752846
0.005085342888690023	13.172256755533581	-382381.79338878265	0.005399830847458021
0.005086287768453808	13.17473282881711	-382364.12372253794	0.005398887569228637
0.005087232648217593	13.175248682003883	-382338.81431386824	0.005396063572464885
0.0050881775279813775	13.181867870005991	-382307.5095385945	0.005391601353155175
0.005089122407745162	13.180830459943119	-382271.8537725378	0.00538574340728791
0.005090067287508947	13.183839932769436	-382233.4913915191	0.005378732230851491
0.005091012167272732	13.184768913779582	-382194.0667713595	0.005370810319834333
0.005091957047036517	13.185920309054316	-382155.22428787965	0.0053622201702248256
0.005092901926800302	13.18679662187158	-382118.60831690097	0.005353204278011392
0.005093846806564086	13.190392254309483	-382085.86323424435	0.005344005139182429
0.005094791686327872	13.194339063366908	-382058.63341573055	0.005334865249726333
0.005095736566091656	13.196643791247789	-382038.5632371807	0.005326027105631522
0.005096681445855442	13.198825193956292	-382027.29707441584	0.005317733202886391
0.005097626325619226	13.197273885509604	-382026.47930325696	0.005310226037479357
0.005098571205383011	13.197527874441096	-382037.75429952506	0.005303748105398818
0.005099516085146796	13.200353978548359	-382062.766439041	0.0052985419026331726
0.0051004609649105805	13.199751551289374	-382103.08018428925	0.00529484122347658
0.005101405844674365	13.205196334115628	-382158.42199101276	0.005292679723255254
0.00510235072443815	13.208086305049298	-382226.68030821264	0.005291890918327489
0.005103295604201935	13.208102374589087	-382305.6636715536	0.0052922996233573235
0.00510424048396572	13.210677453663848	-382393.18061670027	0.005293730653008794
0.005105185363729505	13.210464902717883	-382487.03967931744	0.005296008821945935
0.005106130243493289	13.21380348786602	-382585.04939506954	0.005298958944832784
0.005107075123257075	13.214957409296195	-382685.01829962153	0.005302405836333382
0.005108020003020859	13.219274014217772	-382784.75492863776	0.0053061743111117565
0.0051089648827846446	13.220527631189722	-382882.0678177833	0.005310089183831953
0.005109909762548429	13.223463632825855	-382974.7655027223	0.005313975269157999
0.005110854642312214	13.224089664126735	-383060.65651911986	0.005317657381753937
0.005111799522075999	13.226663255049736	-383137.54940264055	0.005320960336283808
0.0051127444018397835	13.226880212460353	-383203.2526889488	0.005323708947411638
0.005113689281603568	13.229898619814783	-383255.57491370954	0.005325728029801469
0.005114634161367353	13.229930234389688	-383292.3246125872	0.005326842398117337
0.005115579041131138	13.23162631124731	-383311.48441286624	0.005326889302755135
0.005116523920894923	13.233714712247401	-383313.4004096567	0.005325874821606406
0.005117468800658708	13.23322599014816	-383300.1220104737	0.005323926703763163
0.005118413680422492	13.237677041627407	-383273.73622662225	0.005321175384435497
0.005119358560186278	13.236834706897458	-383236.33006940753	0.005317751298833497
0.005120303439950062	13.24398306645064	-383189.99055013445	0.005313784882167257
0.0051212483197138475	13.242862476413675	-383136.80468010774	0.0053094065696468636
0.005122193199477632	13.246676305493892	-383078.85947063286	0.005304746796482415
0.0051231380792414166	13.245877399975862	-383018.2419330147	0.005299935997883997
0.005124082959005202	13.250110935457542	-382957.0390785579	0.005295104609061698
0.0051250278387689864	13.250622736611541	-382897.3379185679	0.005290383065225617
0.005125972718532771	13.252839537712795	-382841.22546434955	0.005285901801585841
0.005126917598296556	13.257784490392785	-382790.7887272077	0.005281791253352455
0.005127862478060341	13.2580395486986	-382748.11471844756	0.00527818185573556
0.005128807357824126	13.259915893525557	-382715.290449374	0.005275204043945241
0.005129752237587911	13.259629298078385	-382694.40293129225	0.005272988253191594
0.005130697117351695	13.259642128322131	-382687.2813535559	0.005271650948797906
0.005131641997115481	13.259899170454526	-382693.51089964615	0.005271187006331988
0.005132586876879265	13.260924423438238	-382711.5213287448	0.005271528695572669
0.00513353175664305	13.265833700749203	-382739.73285107187	0.005272607768895552
0.005134476636406835	13.268517605305904	-382776.5656768475	0.005274355978676247
0.0051354215161706195	13.269644536989222	-382820.4400162918	0.005276705077290359
0.005136366395934405	13.271742028261759	-382869.7760796251	0.005279586817113499
0.005137311275698189	13.271647527620225	-382922.99407706753	0.00528293295052127
0.005138256155461974	13.274735868048193	-382978.5142188393	0.005286675229889283
0.005139201035225759	13.27594603776702	-383034.75671516056	0.005290745407593148
0.005140145914989544	13.28037249959791	-383090.14177625155	0.005295075236008466
0.005141090794753329	13.281597147708741	-383143.08961233235	0.0052995964675108505
